2015/03/04 09:26:47	T	xlive 	3204:848 	[OUT 0'0"49]      CLibXLiveImpl::setAppSettingPath 	FL:LibXLiveImpl.cpp(212) 
2015/03/04 17:14:47	T	xlive 	4108:8756 	[IN]              CSyncSnapshot::sync 	FL:SyncSnapshot.cpp(572)
2015/03/04 17:14:47	T	xlive 	4108:8756 	[IN]              CSyncSnapshotShare::_prepareSnapshot 	FL:SyncSnapshotShare.cpp(22)
2015/03/04 17:14:47	T	xlive 	4108:8756 	[IN]              CSyncSnapshotShare::_syncShareRoots 	FL:SyncSnapshotShare.cpp(42)
2015/03/04 17:14:47	T	xlive 	4108:8756 	[IN]              CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2015/03/04 17:14:47	T	xlive 	4108:8756 	[OUT 0'0"0]       CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2015/03/04 17:14:47	T	xlive 	4108:8756 	[IN]              CDBFSShare::queryShareOptver 	FL:DBFSShare.cpp(328)
2015/03/04 17:14:47	T	xlive 	4108:8756 	[OUT 0'0"0]       CDBFSShare::queryShareOptver 	FL:DBFSShare.cpp(328)
2015/03/04 17:14:47	T	xlive 	4108:8756 	[IN]              CSyncSnapshotShare::_getMaxVersion 	FL:SyncSnapshotShare.cpp(514)
2015/03/04 17:14:47	T	xlive 	4108:8756 	[IN]              CRemoteFS::getMaxVers 	FL:RemoteFS.cpp(890)
2015/03/04 17:14:47	T	xlive 	4108:8756 	[IN]              CJsonRequester::performRepeatAutoProxy 	FL:JsonRequester.cpp(126)
2015/03/04 17:14:47	T	xlive 	4108:8756 	[IN]              CJsonRequester::perform 	FL:JsonRequester.cpp(60)
2015/03/04 17:14:47	T	xlive 	4108:3296 	[IN]              CSyncSnapshot::_getLocalSnapshot 	FL:SyncSnapshot.cpp(788)
2015/03/04 17:14:47	T	xlive 	4108:3296 	[IN]              CLocalFS::getLocalSnapshot 	FL:LocalFS.cpp(121)
2015/03/04 17:14:47	T	xlive 	4108:9364 	[IN]              CSyncSnapshot::_getRemoteSnapshot 	FL:SyncSnapshot.cpp(808)
2015/03/04 17:14:47	T	xlive 	4108:9364 	[IN]              CDBFS::queryOptver 	FL:DBFS.cpp(450)
2015/03/04 17:14:47	T	xlive 	4108:9364 	[OUT 0'0"1]       CDBFS::queryOptver 	FL:DBFS.cpp(450)
2015/03/04 17:14:47	T	xlive 	4108:9364 	[IN]              CSyncSnapshot::_getMaxVersion 	FL:SyncSnapshot.cpp(1196)
2015/03/04 17:14:47	T	xlive 	4108:9364 	[IN]              CRemoteFS::getMaxVers 	FL:RemoteFS.cpp(890)
2015/03/04 17:14:47	T	xlive 	4108:9364 	[IN]              CJsonRequester::performRepeatAutoProxy 	FL:JsonRequester.cpp(126)
2015/03/04 17:14:47	T	xlive 	4108:9364 	[IN]              CJsonRequester::perform 	FL:JsonRequester.cpp(60)
2015/03/04 17:14:47	T	xlive 	4108:9716 	[IN]              CSyncSnapshot::_getLastSnapshot 	FL:SyncSnapshot.cpp(768)
2015/03/04 17:14:47	T	xlive 	4108:9716 	[IN]              CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2015/03/04 17:14:47	T	xlive 	4108:9716 	[IN]              CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2015/03/04 17:14:47	T	xlive 	4108:9716 	[OUT 0'0"5]       CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2015/03/04 17:14:47	T	xlive 	4108:9716 	[OUT 0'0"36]      CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2015/03/04 17:14:47	T	xlive 	4108:9716 	[OUT 0'0"42]      CSyncSnapshot::_getLastSnapshot 	FL:SyncSnapshot.cpp(768)
2015/03/04 17:14:47	T	xlive 	4108:9364 	[OUT 0'0"106]     CJsonRequester::perform 	FL:JsonRequester.cpp(60)
2015/03/04 17:14:47	T	xlive 	4108:9364 	[OUT 0'0"106]     CJsonRequester::performRepeatAutoProxy 	FL:JsonRequester.cpp(126)
2015/03/04 17:14:47	T	xlive 	4108:9364 	[IN]              CJsonRequester::getResult 	FL:JsonRequester.cpp(162)
2015/03/04 17:14:47	T	xlive 	4108:9364 	[OUT 0'0"0]       CJsonRequester::getResult 	FL:JsonRequester.cpp(162)
2015/03/04 17:14:47	T	xlive 	4108:9364 	[OUT 0'0"106]     CRemoteFS::getMaxVers 	FL:RemoteFS.cpp(890)
2015/03/04 17:14:47	T	xlive 	4108:9364 	[OUT 0'0"106]     CSyncSnapshot::_getMaxVersion 	FL:SyncSnapshot.cpp(1196)
2015/03/04 17:14:47	T	xlive 	4108:9364 	[IN]              CSyncSnapshot::_getLastSnapshot 	FL:SyncSnapshot.cpp(768)
2015/03/04 17:14:47	T	xlive 	4108:9364 	[IN]              CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2015/03/04 17:14:47	T	xlive 	4108:9364 	[IN]              CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2015/03/04 17:14:47	T	xlive 	4108:8756 	[OUT 0'0"109]     CJsonRequester::perform 	FL:JsonRequester.cpp(60)
2015/03/04 17:14:47	T	xlive 	4108:8756 	[OUT 0'0"109]     CJsonRequester::performRepeatAutoProxy 	FL:JsonRequester.cpp(126)
2015/03/04 17:14:47	T	xlive 	4108:8756 	[IN]              CJsonRequester::getResult 	FL:JsonRequester.cpp(162)
2015/03/04 17:14:47	T	xlive 	4108:8756 	[OUT 0'0"0]       CJsonRequester::getResult 	FL:JsonRequester.cpp(162)
2015/03/04 17:14:47	T	xlive 	4108:8756 	[OUT 0'0"110]     CRemoteFS::getMaxVers 	FL:RemoteFS.cpp(890)
2015/03/04 17:14:47	T	xlive 	4108:8756 	[OUT 0'0"110]     CSyncSnapshotShare::_getMaxVersion 	FL:SyncSnapshotShare.cpp(514)
2015/03/04 17:14:47	T	xlive 	4108:8756 	[IN]              CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2015/03/04 17:14:47	T	xlive 	4108:8756 	[OUT 0'0"0]       CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2015/03/04 17:14:47	T	xlive 	4108:8756 	[IN]              CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2015/03/04 17:14:47	T	xlive 	4108:8756 	[OUT 0'0"0]       CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2015/03/04 17:14:47	T	xlive 	4108:8756 	[IN]              CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2015/03/04 17:14:47	T	xlive 	4108:8756 	[OUT 0'0"0]       CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2015/03/04 17:14:47	T	xlive 	4108:8756 	[OUT 0'0"110]     CSyncSnapshotShare::_syncShareRoots 	FL:SyncSnapshotShare.cpp(42)
2015/03/04 17:14:47	T	xlive 	4108:8756 	[IN]              CSyncSnapshot::_prepareSnapshot 	FL:SyncSnapshot.cpp(595)
2015/03/04 17:14:47	T	xlive 	4108:9364 	[OUT 0'0"1]       CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2015/03/04 17:14:47	T	xlive 	4108:9364 	[OUT 0'0"13]      CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2015/03/04 17:14:47	T	xlive 	4108:9364 	[OUT 0'0"13]      CSyncSnapshot::_getLastSnapshot 	FL:SyncSnapshot.cpp(768)
2015/03/04 17:14:47	T	xlive 	4108:9364 	[IN]              CSyncSnapshot::_getNormalItems 	FL:SyncSnapshot.cpp(1217)
2015/03/04 17:14:47	T	xlive 	4108:9364 	[IN]              CRemoteFS::syncFile 	FL:RemoteFS.cpp(681)
2015/03/04 17:14:47	T	xlive 	4108:9364 	[IN]              _SyncFile::syncFile 	FL:RemoteFS.cpp(90)
2015/03/04 17:14:47	T	xlive 	4108:9364 	[IN]              CJsonRequester::performRepeatAutoProxy 	FL:JsonRequester.cpp(126)
2015/03/04 17:14:47	T	xlive 	4108:9364 	[IN]              CJsonRequester::perform 	FL:JsonRequester.cpp(60)
2015/03/04 17:14:47	T	xlive 	4108:9220 	[IN]              CSyncSnapshotShare::_getLastSnapshot 	FL:SyncSnapshotShare.cpp(298)
2015/03/04 17:14:47	T	xlive 	4108:9220 	[IN]              CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2015/03/04 17:14:47	T	xlive 	4108:9220 	[OUT 0'0"0]       CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2015/03/04 17:14:47	T	xlive 	4108:9220 	[IN]              CSyncSnapshotShare::_FillFixedFolders 	FL:SyncSnapshotShare.cpp(541)
2015/03/04 17:14:47	T	xlive 	4108:9220 	[OUT 0'0"0]       CSyncSnapshotShare::_FillFixedFolders 	FL:SyncSnapshotShare.cpp(541)
2015/03/04 17:14:47	T	xlive 	4108:9220 	[IN]              CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2015/03/04 17:14:47	T	xlive 	4108:9220 	[IN]              CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2015/03/04 17:14:47	T	xlive 	4108:9220 	[OUT 0'0"0]       CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2015/03/04 17:14:47	T	xlive 	4108:9220 	[OUT 0'0"0]       CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2015/03/04 17:14:47	T	xlive 	4108:9220 	[OUT 0'0"0]       CSyncSnapshotShare::_getLastSnapshot 	FL:SyncSnapshotShare.cpp(298)
2015/03/04 17:14:47	T	xlive 	4108:9220 	[IN]              CSyncSnapshotShare::_getLocalSnapshot 	FL:SyncSnapshotShare.cpp(243)
2015/03/04 17:14:47	T	xlive 	4108:9220 	[IN]              CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2015/03/04 17:14:47	T	xlive 	4108:9220 	[OUT 0'0"0]       CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2015/03/04 17:14:47	T	xlive 	4108:9220 	[IN]              CSyncSnapshotShare::_FillFixedFolders 	FL:SyncSnapshotShare.cpp(541)
2015/03/04 17:14:47	T	xlive 	4108:9220 	[OUT 0'0"0]       CSyncSnapshotShare::_FillFixedFolders 	FL:SyncSnapshotShare.cpp(541)
2015/03/04 17:14:47	T	xlive 	4108:9220 	[OUT 0'0"0]       CSyncSnapshotShare::_getLocalSnapshot 	FL:SyncSnapshotShare.cpp(243)
2015/03/04 17:14:47	T	xlive 	4108:9220 	[IN]              CSyncSnapshotShare::_getRemoteSnapshot 	FL:SyncSnapshotShare.cpp(326)
2015/03/04 17:14:47	T	xlive 	4108:9220 	[IN]              CSyncSnapshotShare::_getMaxVersion 	FL:SyncSnapshotShare.cpp(514)
2015/03/04 17:14:47	T	xlive 	4108:9220 	[IN]              CRemoteFS::getMaxVers 	FL:RemoteFS.cpp(890)
2015/03/04 17:14:47	T	xlive 	4108:9220 	[IN]              CJsonRequester::performRepeatAutoProxy 	FL:JsonRequester.cpp(126)
2015/03/04 17:14:47	T	xlive 	4108:9220 	[IN]              CJsonRequester::perform 	FL:JsonRequester.cpp(60)
2015/03/04 17:14:48	T	xlive 	4108:9364 	[OUT 0'0"56]      CJsonRequester::perform 	FL:JsonRequester.cpp(60)
2015/03/04 17:14:48	T	xlive 	4108:9364 	[OUT 0'0"56]      CJsonRequester::performRepeatAutoProxy 	FL:JsonRequester.cpp(126)
2015/03/04 17:14:48	T	xlive 	4108:9364 	[IN]              CJsonRequester::getResult 	FL:JsonRequester.cpp(162)
2015/03/04 17:14:48	T	xlive 	4108:9364 	[OUT 0'0"0]       CJsonRequester::getResult 	FL:JsonRequester.cpp(162)
2015/03/04 17:14:48	T	xlive 	4108:9364 	[OUT 0'0"56]      _SyncFile::syncFile 	FL:RemoteFS.cpp(90)
2015/03/04 17:14:48	T	xlive 	4108:9364 	[OUT 0'0"56]      CRemoteFS::syncFile 	FL:RemoteFS.cpp(681)
2015/03/04 17:14:48	T	xlive 	4108:9364 	[OUT 0'0"56]      CSyncSnapshot::_getNormalItems 	FL:SyncSnapshot.cpp(1217)
2015/03/04 17:14:48	T	xlive 	4108:9364 	[IN]              CSyncSnapshot::_getDeletedItems 	FL:SyncSnapshot.cpp(1235)
2015/03/04 17:14:48	T	xlive 	4108:9364 	[IN]              CRemoteFS::syncDelFile 	FL:RemoteFS.cpp(707)
2015/03/04 17:14:48	T	xlive 	4108:9364 	[IN]              _SyncFile::syncFile 	FL:RemoteFS.cpp(90)
2015/03/04 17:14:48	T	xlive 	4108:9364 	[IN]              CJsonRequester::performRepeatAutoProxy 	FL:JsonRequester.cpp(126)
2015/03/04 17:14:48	T	xlive 	4108:9364 	[IN]              CJsonRequester::perform 	FL:JsonRequester.cpp(60)
2015/03/04 17:14:48	T	xlive 	4108:9220 	[OUT 0'0"56]      CJsonRequester::perform 	FL:JsonRequester.cpp(60)
2015/03/04 17:14:48	T	xlive 	4108:9220 	[OUT 0'0"56]      CJsonRequester::performRepeatAutoProxy 	FL:JsonRequester.cpp(126)
2015/03/04 17:14:48	T	xlive 	4108:9220 	[IN]              CJsonRequester::getResult 	FL:JsonRequester.cpp(162)
2015/03/04 17:14:48	T	xlive 	4108:9220 	[OUT 0'0"0]       CJsonRequester::getResult 	FL:JsonRequester.cpp(162)
2015/03/04 17:14:48	T	xlive 	4108:9220 	[OUT 0'0"56]      CRemoteFS::getMaxVers 	FL:RemoteFS.cpp(890)
2015/03/04 17:14:48	T	xlive 	4108:9220 	[OUT 0'0"56]      CSyncSnapshotShare::_getMaxVersion 	FL:SyncSnapshotShare.cpp(514)
2015/03/04 17:14:48	T	xlive 	4108:9220 	[OUT 0'0"56]      CSyncSnapshotShare::_getRemoteSnapshot 	FL:SyncSnapshotShare.cpp(326)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[OUT 0'0"72]      CSyncSnapshot::_prepareSnapshot 	FL:SyncSnapshot.cpp(595)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[OUT 0'0"182]     CSyncSnapshotShare::_prepareSnapshot 	FL:SyncSnapshotShare.cpp(22)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[IN]              CSyncSnapshot::_diffChange 	FL:SyncSnapshot.cpp(716)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[IN]              CSyncSnapshot::_removeAndSplitLocal 	FL:SyncSnapshot.cpp(937)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[OUT 0'0"0]       CSyncSnapshot::_removeAndSplitLocal 	FL:SyncSnapshot.cpp(937)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[IN]              CSyncSnapshot::_removeAndSplitRemote 	FL:SyncSnapshot.cpp(973)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[OUT 0'0"0]       CSyncSnapshot::_removeAndSplitRemote 	FL:SyncSnapshot.cpp(973)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[IN]              CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[IN]              CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[IN]              CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[IN]              CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[IN]              CSyncSnapshot::_MergeTasks 	FL:SyncSnapshot.cpp(1108)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[IN]              CSyncSnapshot::_spliteTasks 	FL:SyncSnapshot.cpp(1358)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[OUT 0'0"0]       CSyncSnapshot::_spliteTasks 	FL:SyncSnapshot.cpp(1358)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[IN]              CSyncSnapshot::_mergeSameTasksDealFileConflict 	FL:SyncSnapshot.cpp(1371)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[IN]              CDBFS::lock 	FL:DBFS.cpp(45)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[OUT 0'0"0]       CDBFS::lock 	FL:DBFS.cpp(45)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[IN]              CDBFS::beginTransaction 	FL:DBFS.cpp(554)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[OUT 0'0"0]       CDBFS::beginTransaction 	FL:DBFS.cpp(554)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[IN]              CDBFS::endTransaction 	FL:DBFS.cpp(573)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[OUT 0'0"0]       CDBFS::endTransaction 	FL:DBFS.cpp(573)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[IN]              CDBFS::unlock 	FL:DBFS.cpp(51)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[OUT 0'0"0]       CDBFS::unlock 	FL:DBFS.cpp(51)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[OUT 0'0"0]       CSyncSnapshot::_mergeSameTasksDealFileConflict 	FL:SyncSnapshot.cpp(1371)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[IN]              CSyncSnapshot::_dealDifferentItemAtSamePath 	FL:SyncSnapshot.cpp(1599)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[OUT 0'0"0]       CSyncSnapshot::_dealDifferentItemAtSamePath 	FL:SyncSnapshot.cpp(1599)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[IN]              CSyncSnapshot::_dealConflictTasks 	FL:SyncSnapshot.cpp(1663)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[OUT 0'0"0]       CSyncSnapshot::_dealConflictTasks 	FL:SyncSnapshot.cpp(1663)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[IN]              CSyncSnapshot::_dealWebRename 	FL:SyncSnapshot.cpp(1862)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[OUT 0'0"0]       CSyncSnapshot::_dealWebRename 	FL:SyncSnapshot.cpp(1862)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[IN]              CSyncSnapshot::_dealMove 	FL:SyncSnapshot.cpp(1824)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[OUT 0'0"0]       CSyncSnapshot::_dealMove 	FL:SyncSnapshot.cpp(1824)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[IN]              CSyncSnapshot::_mergeLocalBatchUploadTasks 	FL:SyncSnapshot.cpp(1900)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[OUT 0'0"0]       CSyncSnapshot::_mergeLocalBatchUploadTasks 	FL:SyncSnapshot.cpp(1900)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[IN]              CSyncSnapshot::_mergeLocalDeleteVerTreeTasks 	FL:SyncSnapshot.cpp(1991)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[OUT 0'0"0]       CSyncSnapshot::_mergeLocalDeleteVerTreeTasks 	FL:SyncSnapshot.cpp(1991)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[IN]              CSyncSnapshot::_mergeLocalFolderCreateTasks 	FL:SyncSnapshot.cpp(2094)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[OUT 0'0"0]       CSyncSnapshot::_mergeLocalFolderCreateTasks 	FL:SyncSnapshot.cpp(2094)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[OUT 0'0"0]       CSyncSnapshot::_MergeTasks 	FL:SyncSnapshot.cpp(1108)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[IN]              CSyncSnapshot::_sortTasks 	FL:SyncSnapshot.cpp(2340)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[OUT 0'0"0]       CSyncSnapshot::_sortTasks 	FL:SyncSnapshot.cpp(2340)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[IN]              CSyncSnapshot::_groupingTasks 	FL:SyncSnapshot.cpp(1151)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[OUT 0'0"0]       CSyncSnapshot::_groupingTasks 	FL:SyncSnapshot.cpp(1151)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[OUT 0'0"0]       CSyncSnapshot::_diffChange 	FL:SyncSnapshot.cpp(716)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[IN]              CSyncSnapshotShare::_tryUpgradeOpver 	FL:SyncSnapshotShare.cpp(485)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[OUT 0'0"0]       CSyncSnapshotShare::_tryUpgradeOpver 	FL:SyncSnapshotShare.cpp(485)
2015/03/04 17:14:48	T	xlive 	4108:8756 	[OUT 0'0"182]     CSyncSnapshot::sync 	FL:SyncSnapshot.cpp(572)
2015/03/04 17:14:48	T	xlive 	4108:9364 	[OUT 0'0"51]      CJsonRequester::perform 	FL:JsonRequester.cpp(60)
2015/03/04 17:14:48	T	xlive 	4108:9364 	[OUT 0'0"51]      CJsonRequester::performRepeatAutoProxy 	FL:JsonRequester.cpp(126)
2015/03/04 17:14:48	T	xlive 	4108:9364 	[IN]              CJsonRequester::getResult 	FL:JsonRequester.cpp(162)
2015/03/04 17:14:48	T	xlive 	4108:9364 	[OUT 0'0"0]       CJsonRequester::getResult 	FL:JsonRequester.cpp(162)
2015/03/04 17:14:48	T	xlive 	4108:9364 	[OUT 0'0"51]      _SyncFile::syncFile 	FL:RemoteFS.cpp(90)
2015/03/04 17:14:48	T	xlive 	4108:9364 	[OUT 0'0"51]      CRemoteFS::syncDelFile 	FL:RemoteFS.cpp(707)
2015/03/04 17:14:48	T	xlive 	4108:9364 	[OUT 0'0"51]      CSyncSnapshot::_getDeletedItems 	FL:SyncSnapshot.cpp(1235)
2015/03/04 17:14:48	T	xlive 	4108:9364 	[IN]              CSyncSnapshot::_calculateParentForHash 	FL:SyncSnapshot.cpp(1253)
2015/03/04 17:14:48	T	xlive 	4108:9364 	[OUT 0'0"0]       CSyncSnapshot::_calculateParentForHash 	FL:SyncSnapshot.cpp(1253)
2015/03/04 17:14:48	I	xlive 	4108:9364 	get remote snapshot m_RemoteOpver: 5446, normalEndOptVer: 0, deletedEndOptVer: 5446. 	FL:SyncSnapshot.cpp(925)
2015/03/04 17:14:48	T	xlive 	4108:9364 	[OUT 0'0"236]     CSyncSnapshot::_getRemoteSnapshot 	FL:SyncSnapshot.cpp(808)
2015/03/04 17:14:48	T	xlive 	4108:3296 	[OUT 0'0"305]     CLocalFS::getLocalSnapshot 	FL:LocalFS.cpp(121)
2015/03/04 17:14:48	T	xlive 	4108:3296 	[OUT 0'0"306]     CSyncSnapshot::_getLocalSnapshot 	FL:SyncSnapshot.cpp(788)
2015/03/04 17:14:48	T	xlive 	4108:7596 	[OUT 0'0"306]     CSyncSnapshot::_prepareSnapshot 	FL:SyncSnapshot.cpp(595)
2015/03/04 17:14:48	T	xlive 	4108:7596 	[IN]              CSyncSnapshot::_diffChange 	FL:SyncSnapshot.cpp(716)
2015/03/04 17:14:48	T	xlive 	4108:7596 	[IN]              CSyncSnapshot::_removeAndSplitLocal 	FL:SyncSnapshot.cpp(937)
2015/03/04 17:14:48	T	xlive 	4108:7596 	[OUT 0'0"14]      CSyncSnapshot::_removeAndSplitLocal 	FL:SyncSnapshot.cpp(937)
2015/03/04 17:14:48	T	xlive 	4108:7596 	[IN]              CSyncSnapshot::_removeAndSplitRemote 	FL:SyncSnapshot.cpp(973)
2015/03/04 17:14:48	T	xlive 	4108:7596 	[OUT 0'0"17]      CSyncSnapshot::_removeAndSplitRemote 	FL:SyncSnapshot.cpp(973)
2015/03/04 17:14:48	T	xlive 	4108:7596 	[IN]              CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2015/03/04 17:14:48	T	xlive 	4108:7596 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2015/03/04 17:14:48	T	xlive 	4108:7596 	[IN]              CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2015/03/04 17:14:48	T	xlive 	4108:7596 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2015/03/04 17:14:48	T	xlive 	4108:7596 	[IN]              CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2015/03/04 17:14:48	T	xlive 	4108:7596 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2015/03/04 17:14:48	T	xlive 	4108:7596 	[IN]              CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2015/03/04 17:14:48	T	xlive 	4108:7596 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2015/03/04 17:14:48	T	xlive 	4108:7596 	[IN]              CSyncSnapshot::_MergeTasks 	FL:SyncSnapshot.cpp(1108)
2015/03/04 17:14:48	T	xlive 	4108:7596 	[IN]              CSyncSnapshot::_spliteTasks 	FL:SyncSnapshot.cpp(1358)
2015/03/04 17:14:48	T	xlive 	4108:7596 	[OUT 0'0"0]       CSyncSnapshot::_spliteTasks 	FL:SyncSnapshot.cpp(1358)
2015/03/04 17:14:48	T	xlive 	4108:7596 	[IN]              CSyncSnapshot::_mergeSameTasksDealFileConflict 	FL:SyncSnapshot.cpp(1371)
2015/03/04 17:14:48	T	xlive 	4108:7596 	[IN]              CDBFS::lock 	FL:DBFS.cpp(45)
2015/03/04 17:14:48	T	xlive 	4108:7596 	[OUT 0'0"0]       CDBFS::lock 	FL:DBFS.cpp(45)
2015/03/04 17:14:48	T	xlive 	4108:7596 	[IN]              CDBFS::beginTransaction 	FL:DBFS.cpp(554)
2015/03/04 17:14:48	T	xlive 	4108:7596 	[OUT 0'0"0]       CDBFS::beginTransaction 	FL:DBFS.cpp(554)
2015/03/04 17:14:48	T	xlive 	4108:7596 	[IN]              CDBFS::endTransaction 	FL:DBFS.cpp(573)
2015/03/04 17:14:48	T	xlive 	4108:7596 	[OUT 0'0"0]       CDBFS::endTransaction 	FL:DBFS.cpp(573)
2015/03/04 17:14:48	T	xlive 	4108:7596 	[IN]              CDBFS::unlock 	FL:DBFS.cpp(51)
2015/03/04 17:14:48	T	xlive 	4108:7596 	[OUT 0'0"0]       CDBFS::unlock 	FL:DBFS.cpp(51)
2015/03/04 17:14:48	T	xlive 	4108:7596 	[OUT 0'0"0]       CSyncSnapshot::_mergeSameTasksDealFileConflict 	FL:SyncSnapshot.cpp(1371)
2015/03/04 17:14:48	T	xlive 	4108:7596 	[IN]              CSyncSnapshot::_dealDifferentItemAtSamePath 	FL:SyncSnapshot.cpp(1599)
2015/03/04 17:14:48	T	xlive 	4108:7596 	[OUT 0'0"0]       CSyncSnapshot::_dealDifferentItemAtSamePath 	FL:SyncSnapshot.cpp(1599)
